rebalance_date,strategy_name,variant,portfolio_method,asset_family,uses_sentiment,ticker,sector,holding_asset_class,target_weight,base_target_weight,sentiment_observation_date,lagged_sentiment_value,sentiment_available,tilt_multiplier,estimation_start_date,estimation_end_date,estimation_observations
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,DUK,Utilities,equity,0.021388301628411332,0.02,2022-03-31,0.2969625,True,1.1484812500000001,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,EA,Comm,equity,0.020315726436686332,0.02,2022-03-31,0.181775,True,1.0908875,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,GE,Industrials,equity,0.020563584615554697,0.02,2022-03-31,0.20839333333333335,True,1.1041966666666667,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,GILD,Healthcare,equity,0.019972595490923416,0.02,2022-03-31,0.14492500000000003,True,1.0724625,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,GS,Financials,equity,0.018760851291684665,0.02,2022-03-31,0.014791666666666663,True,1.0073958333333333,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,INTC,Tech,equity,0.019924833105825834,0.02,2022-03-31,0.1397956349206349,True,1.0698978174603175,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,KO,Consumer,equity,0.019105627279521347,0.02,2022-03-31,0.051818333333333334,True,1.0259091666666666,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,MMM,Industrials,equity,0.020563584615554697,0.02,2022-03-31,0.20839333333333335,True,1.1041966666666667,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,MRK,Healthcare,equity,0.019972595490923416,0.02,2022-03-31,0.14492500000000003,True,1.0724625,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,MS,Financials,equity,0.018760851291684665,0.02,2022-03-31,0.014791666666666663,True,1.0073958333333333,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NEE,Utilities,equity,0.021388301628411332,0.02,2022-03-31,0.2969625,True,1.1484812500000001,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NEM,Materials,equity,0.02234448233378527,0.02,2022-03-31,0.39965,True,1.199825,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NKE,Consumer,equity,0.019105627279521347,0.02,2022-03-31,0.051818333333333334,True,1.0259091666666666,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NUE,Materials,equity,0.02234448233378527,0.02,2022-03-31,0.39965,True,1.199825,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NVDA,Tech,equity,0.019924833105825834,0.02,2022-03-31,0.1397956349206349,True,1.0698978174603175,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,O,RealEstate,equity,0.018859747806920946,0.02,2022-03-31,0.025412500000000005,True,1.01270625,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,OXY,Energy,equity,0.01876425001068612,0.02,2022-03-31,0.01515666666666667,True,1.0075783333333332,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,PLD,RealEstate,equity,0.018859747806920946,0.02,2022-03-31,0.025412500000000005,True,1.01270625,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,PSA,RealEstate,equity,0.018859747806920946,0.02,2022-03-31,0.025412500000000005,True,1.01270625,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,QCOM,Tech,equity,0.019924833105825834,0.02,2022-03-31,0.1397956349206349,True,1.0698978174603175,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SBUX,Consumer,equity,0.019105627279521347,0.02,2022-03-31,0.051818333333333334,True,1.0259091666666666,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SHW,Materials,equity,0.02234448233378527,0.02,2022-03-31,0.39965,True,1.199825,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SLB,Energy,equity,0.01876425001068612,0.02,2022-03-31,0.01515666666666667,True,1.0075783333333332,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SO,Utilities,equity,0.021388301628411332,0.02,2022-03-31,0.2969625,True,1.1484812500000001,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,T,Comm,equity,0.020315726436686332,0.02,2022-03-31,0.181775,True,1.0908875,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,TMUS,Comm,equity,0.020315726436686332,0.02,2022-03-31,0.181775,True,1.0908875,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,TTWO,Comm,equity,0.020315726436686332,0.02,2022-03-31,0.181775,True,1.0908875,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,UPS,Industrials,equity,0.020563584615554697,0.02,2022-03-31,0.20839333333333335,True,1.1041966666666667,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,USB,Financials,equity,0.018760851291684665,0.02,2022-03-31,0.014791666666666663,True,1.0073958333333333,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,V,Financials,equity,0.018760851291684665,0.02,2022-03-31,0.014791666666666663,True,1.0073958333333333,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,WFC,Financials,equity,0.018760851291684665,0.02,2022-03-31,0.014791666666666663,True,1.0073958333333333,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,WMT,Consumer,equity,0.019105627279521347,0.02,2022-03-31,0.051818333333333334,True,1.0259091666666666,2021-04-05,2022-03-31,252
2022-04-01,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,XOM,Energy,equity,0.01876425001068612,0.02,2022-03-31,0.01515666666666667,True,1.0075783333333332,2021-04-05,2022-03-31,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,ABBV,Healthcare,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,ABT,Healthcare,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,ADBE,Tech,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,AEP,Utilities,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,AMD,Tech,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,AMGN,Healthcare,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,AMT,RealEstate,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,BA,Industrials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,CAT,Industrials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,CCI,RealEstate,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,CMCSA,Comm,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,COP,Energy,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,CVX,Energy,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,D,Utilities,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,DD,Materials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,DIS,Consumer,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,DOW,Materials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,DUK,Utilities,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,EA,Comm,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,GE,Industrials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,GILD,Healthcare,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,GS,Financials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,INTC,Tech,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,KO,Consumer,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,MMM,Industrials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,MRK,Healthcare,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,MS,Financials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,NEE,Utilities,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,NEM,Materials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,NKE,Consumer,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,NUE,Materials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,NVDA,Tech,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,O,RealEstate,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,OXY,Energy,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,PLD,RealEstate,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,PSA,RealEstate,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,QCOM,Tech,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,SBUX,Consumer,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,SHW,Materials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,SLB,Energy,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,SO,Utilities,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,T,Comm,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,TMUS,Comm,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,TTWO,Comm,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,UPS,Industrials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,USB,Financials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,V,Financials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,WFC,Financials,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,WMT,Consumer,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight,Base,Equal Weight,Equity,False,XOM,Energy,equity,0.02,0.02,,,False,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,ABBV,Healthcare,equity,0.01982564502645661,0.02,2022-04-29,0.09682833333333334,True,1.0484141666666666,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,ABT,Healthcare,equity,0.01982564502645661,0.02,2022-04-29,0.09682833333333334,True,1.0484141666666666,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,ADBE,Tech,equity,0.018923766018245244,0.02,2022-04-29,0.0014425108225108194,True,1.0007212554112555,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AEP,Utilities,equity,0.021750217947728027,0.02,2022-04-29,0.3003777777777778,True,1.150188888888889,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AMD,Tech,equity,0.018923766018245244,0.02,2022-04-29,0.0014425108225108194,True,1.0007212554112555,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AMGN,Healthcare,equity,0.01982564502645661,0.02,2022-04-29,0.09682833333333334,True,1.0484141666666666,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,AMT,RealEstate,equity,0.020599274079926923,0.02,2022-04-29,0.17865,True,1.089325,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,BA,Industrials,equity,0.021011016881562462,0.02,2022-04-29,0.2221973333333333,True,1.1110986666666667,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,CAT,Industrials,equity,0.021011016881562462,0.02,2022-04-29,0.2221973333333333,True,1.1110986666666667,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,CCI,RealEstate,equity,0.020599274079926923,0.02,2022-04-29,0.17865,True,1.089325,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,CMCSA,Comm,equity,0.019785441308560657,0.02,2022-04-29,0.09257625,True,1.046288125,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,COP,Energy,equity,0.01814333254351375,0.02,2022-04-29,-0.08109881481481482,True,0.9594505925925926,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,CVX,Energy,equity,0.01814333254351375,0.02,2022-04-29,-0.08109881481481482,True,0.9594505925925926,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,D,Utilities,equity,0.021750217947728027,0.02,2022-04-29,0.3003777777777778,True,1.150188888888889,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,DD,Materials,equity,0.018910126986828465,0.02,2022-04-29,0.0,True,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,DIS,Consumer,equity,0.01967044412952026,0.02,2022-04-29,0.08041375324675325,True,1.0402068766233765,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,DOW,Materials,equity,0.018910126986828465,0.02,2022-04-29,0.0,True,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,DUK,Utilities,equity,0.021750217947728027,0.02,2022-04-29,0.3003777777777778,True,1.150188888888889,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,EA,Comm,equity,0.019785441308560657,0.02,2022-04-29,0.09257625,True,1.046288125,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,GE,Industrials,equity,0.021011016881562462,0.02,2022-04-29,0.2221973333333333,True,1.1110986666666667,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,GILD,Healthcare,equity,0.01982564502645661,0.02,2022-04-29,0.09682833333333334,True,1.0484141666666666,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,GS,Financials,equity,0.021380735077657604,0.02,2022-04-29,0.26130000000000003,True,1.13065,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,INTC,Tech,equity,0.018923766018245244,0.02,2022-04-29,0.0014425108225108194,True,1.0007212554112555,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,KO,Consumer,equity,0.01967044412952026,0.02,2022-04-29,0.08041375324675325,True,1.0402068766233765,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,MMM,Industrials,equity,0.021011016881562462,0.02,2022-04-29,0.2221973333333333,True,1.1110986666666667,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,MRK,Healthcare,equity,0.01982564502645661,0.02,2022-04-29,0.09682833333333334,True,1.0484141666666666,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,MS,Financials,equity,0.021380735077657604,0.02,2022-04-29,0.26130000000000003,True,1.13065,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NEE,Utilities,equity,0.021750217947728027,0.02,2022-04-29,0.3003777777777778,True,1.150188888888889,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NEM,Materials,equity,0.018910126986828465,0.02,2022-04-29,0.0,True,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NKE,Consumer,equity,0.01967044412952026,0.02,2022-04-29,0.08041375324675325,True,1.0402068766233765,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NUE,Materials,equity,0.018910126986828465,0.02,2022-04-29,0.0,True,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,NVDA,Tech,equity,0.018923766018245244,0.02,2022-04-29,0.0014425108225108194,True,1.0007212554112555,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,O,RealEstate,equity,0.020599274079926923,0.02,2022-04-29,0.17865,True,1.089325,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,OXY,Energy,equity,0.01814333254351375,0.02,2022-04-29,-0.08109881481481482,True,0.9594505925925926,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,PLD,RealEstate,equity,0.020599274079926923,0.02,2022-04-29,0.17865,True,1.089325,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,PSA,RealEstate,equity,0.020599274079926923,0.02,2022-04-29,0.17865,True,1.089325,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,QCOM,Tech,equity,0.018923766018245244,0.02,2022-04-29,0.0014425108225108194,True,1.0007212554112555,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SBUX,Consumer,equity,0.01967044412952026,0.02,2022-04-29,0.08041375324675325,True,1.0402068766233765,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SHW,Materials,equity,0.018910126986828465,0.02,2022-04-29,0.0,True,1.0,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SLB,Energy,equity,0.01814333254351375,0.02,2022-04-29,-0.08109881481481482,True,0.9594505925925926,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,SO,Utilities,equity,0.021750217947728027,0.02,2022-04-29,0.3003777777777778,True,1.150188888888889,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,T,Comm,equity,0.019785441308560657,0.02,2022-04-29,0.09257625,True,1.046288125,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,TMUS,Comm,equity,0.019785441308560657,0.02,2022-04-29,0.09257625,True,1.046288125,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,TTWO,Comm,equity,0.019785441308560657,0.02,2022-04-29,0.09257625,True,1.046288125,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,UPS,Industrials,equity,0.021011016881562462,0.02,2022-04-29,0.2221973333333333,True,1.1110986666666667,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,USB,Financials,equity,0.021380735077657604,0.02,2022-04-29,0.26130000000000003,True,1.13065,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,V,Financials,equity,0.021380735077657604,0.02,2022-04-29,0.26130000000000003,True,1.13065,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,WFC,Financials,equity,0.021380735077657604,0.02,2022-04-29,0.26130000000000003,True,1.13065,2021-05-03,2022-04-29,252
2022-05-02,Equity Equal Weight + Sector Sentiment,Sentiment fusion,Equal Weight + Sector Sentiment,Equity,True,WMT,Consumer,equity,0.01967044412952026,0.02,2022-04-29,0.08041375324675325,True,1.0402068766233765,2021-05-03,2022-04-29,252
